158.005,31.28778465,121.2101617,-52153.5,591617,23.608,-3.211,0.96,23.825,0.432,-1.495,-9.241,-0.695,-1.241,-9.262, 
159.005,31.28773953,121.2100989,-52604.7,590989,26.735,-2.617,0.82,26.863,0.827,-1.135,-9.412,-0.38,-0.928,-9.464, 
160.005,31.28767881,121.2100527,-53211.9,590527,29.405,-1.849,0.184,29.463,0.943,-0.788,-9.589,-0.187,-0.566,-9.65, 
161.005,31.28760378,121.2100247,-53962.2,590247,31.46,-1.306,0.468,31.487,0.821,-0.814,-9.117,-0.298,-0.814,-9.149, 
162.005,31.28752449,121.2099936,-54755.1,589936,32.99,-1.99,0.634,33.05,0.637,0.449,-9.1,-0.475,0.565,-9.104, 
163.005,31.28744945,121.2099509,-55505.5,589509,34.775,-1.995,0.707,34.832,0.4,0.639,-9.923,-0.719,0.91,-9.884, 
164.005,31.28736282,121.2099055,-56371.8,589055,36.566,-2.087,0.856,36.626,0.171,0.214,-10.374,-1.035,0.462,-10.315, 
165.005,31.28727041,121.2098593,-57295.9,588593,38.505,-2.651,1.164,38.596,-0.041,-0.626,-9.151,-1.184,-0.428,-9.086, 
166.005,31.28718126,121.2098105,-58187.4,588105,39.205,-3.504,1.426,39.362,0.242,-0.421,-10.386,-0.987,-0.202,-10.348, 
167.005,31.28710089,121.2097563,-58991.1,587563,39.09,-3.985,1.615,39.293,-0.096,-0.072,-10.048,-1.272,0.12,-9.967, 
168.005,31.28703647,121.2096944,-59635.3,586944,36.269,-3.893,1.59,36.477,-0.824,0.169,-9.313,-1.893,0.319,-9.151, 
169.005,31.28697179,121.2096403,-60282.1,586403,31.631,-3.572,1.971,31.832,-1.189,0.273,-10.461,-2.335,0.422,-10.261, 
170.005,31.28691011,121.2095892,-60898.9,585892,29.371,-2.909,2.306,29.514,-0.307,-0.098,-9.984,-1.438,-0.078,-9.885, 
171.005,31.28685345,121.2095404,-61465.5,585404,27.879,-2.06,2.314,27.955,-0.111,-0.831,-9.258,-1.135,-0.993,-9.173, 
172.005,31.28679764,121.2094943,-62023.6,584943,28.168,-0.621,2.499,28.175,0.061,-1.339,-10.192,-0.924,-1.657,-10.103, 
173.005,31.28673876,121.2094505,-62612.4,584505,29.402,0.874,2.142,29.415,0.473,0.084,-11.397,-0.487,-0.093,-11.396, 
174.005,31.28667403,121.2094078,-63259.7,584078,31.234,2.2,2.239,31.311,0.699,0.309,-9.35,-0.026,0.236,-9.378, 
175.005,31.28659651,121.2093705,-64034.9,583705,32.559,1.729,2.13,32.604,-0.26,0.626,-10.251,-1.023,0.62,-10.204, 
176.005,31.28652405,121.2093232,-64759.5,583232,32.575,1.914,2.101,32.631,-0.467,0.761,-9.339,-1.235,0.825,-9.264, 
177.005,31.2864552,121.2092706,-65448,582706,32.119,2.526,1.629,32.218,-0.05,0.556,-10.264,-0.668,0.544,-10.243, 
178.005,31.28638105,121.2092215,-66189.5,582215,31.757,2.811,2.322,31.881,0.356,0.259,-9.037,-0.444,0.291,-9.032, 
179.005,31.28631029,121.2091735,-66897.1,581735,30.498,2.978,2.781,30.643,-0.182,0.08,-10.052,-1.179,0.018,-9.985, 
180.005,31.28624337,121.2091267,-67566.3,581267,29.361,3.067,3.208,29.52,-0.456,0.257,-10.005,-1.572,0.182,-9.893, 
181.005,31.28617749,121.2090818,-68225.1,580818,28.822,2.854,3.626,28.963,0.667,0.889,-9.595,-0.464,0.918,-9.605, 
182.005,31.28611542,121.2090353,-68845.8,580353,28.307,3.146,3.519,28.481,-0.183,0.088,-11.008,-1.528,0.088,-10.903, 
183.005,31.28605416,121.2089894,-69458.4,579894,27.077,3.055,3.849,27.248,-0.925,-0.522,-9.327,-2.176,-0.575,-9.114, 
